activity_date,user_id,inc_amt
2024-04-20,U3411,78.66
2024-04-20,U2939,59.53
2024-04-20,U3682,22.88
2024-04-20,U1914,15.25
2024-04-20,U3716,33.33
2024-04-20,U1011,42.19
2024-04-20,U3521,31.0
2024-04-20,U3735,59.08
2024-04-20,U3336,110.2
2024-04-20,U3385,41.95
2024-04-20,U3728,3.3
2024-04-20,U3729,58.86
2024-04-20,U517,113.27
2024-04-20,U3386,10.95
2022-11-26,U78,48.62
2022-11-26,U130,48.87
2022-11-26,U107,39.73
2022-11-26,U131,41.48
2022-11-26,U117,73.25
2022-11-26,U79,46.88
2022-11-26,U81,59.4
2022-11-26,U101,31.18
2022-11-26,U6,46.12
2022-11-26,U116,37.12
2022-11-26,U88,58.41
2022-11-26,U119,68.95
2022-11-26,U134,81.96
2022-11-26,U91,89.96
2022-11-26,U82,30.45
2022-11-26,U136,58.12
2022-11-26,U54,100.5
2022-11-26,U103,77.93
2022-11-26,U123,60.35
2022-11-26,U90,30.61
2022-11-26,U98,36.99
2022-11-26,U120,49.94
2022-11-26,U132,75.42
2022-11-26,U100,44.94
2022-11-26,U114,29.81
2022-11-26,U23,45.65
2022-11-26,U25,51.7
2022-11-26,U77,41.08
2022-11-26,U141,35.88
2023-08-09,U514,55.73
2024-04-21,U3757,30.17
2024-04-21,U3021,32.07
2024-04-21,U3110,46.13
2024-04-21,U3788,36.94
2024-04-21,U3806,32.0
2024-04-21,U3538,88.36
2024-04-21,U2873,72.26
2024-04-21,U1320,241.01
2024-04-21,U3759,40.36
2024-04-21,U3782,23.27
2024-04-21,U1338,32.32
2024-04-21,U3784,24.16
2024-04-21,U3506,34.12
2024-04-21,U540,58.93
2024-04-21,U3387,39.62
2024-04-21,U2408,90.33
2024-04-21,U3772,24.07
2024-04-21,U1003,56.68
2024-04-21,U1109,43.78
2024-04-21,U528,25.65
2024-04-21,U620,54.96
2024-04-21,U3653,24.4
2024-04-21,U3582,58.59
2024-04-21,U3771,27.6
2024-04-21,U3745,23.37
2022-11-27,U162,53.89
2022-11-27,U164,61.16
2022-11-27,U172,33.95
2022-11-27,U154,36.74
2022-11-27,U187,66.58
2022-11-27,U174,29.77
2022-11-27,U165,48.27
2022-11-27,U176,93.07
2022-11-27,U131,32.28
2022-11-27,U171,66.16
2022-11-27,U109,62.4
2022-11-27,U186,55.89
2022-11-27,U129,32.9
2022-11-27,U167,38.79
2022-11-27,U190,37.98
2022-11-27,U144,46.96
2022-11-27,U158,39.99
2022-11-27,U188,33.09
2022-11-27,U150,34.03
2022-11-27,U181,30.32
2022-11-27,U184,30.3
2022-11-27,U79,47.54
2022-11-27,U163,85.32
2022-11-27,U125,40.02
2022-11-27,U168,88.27
2022-11-27,U151,30.45
2022-11-27,U161,51.86
2022-11-27,U178,57.95
2022-11-27,U170,47.98
2022-11-27,U193,82.94
2023-08-10,U443,55.24
2023-08-10,U471,43.08
2023-08-10,U489,90.92
2023-08-10,U578,30.19
2024-04-22,U3369,30.31
2024-04-22,U1187,23.81
2024-04-22,U3819,45.09
2024-04-22,U553,101.76
2024-04-22,U1319,31.44
2024-04-22,U1378,34.16
2024-04-22,U2515,69.78
2024-04-22,U2182,43.35
2024-04-22,U3589,107.76
2024-04-22,U2671,11.21
2024-04-22,U3681,61.24
2024-04-22,U2565,6.0
2024-04-22,U1814,-15.0
2024-04-22,U3000,-2.5
2024-04-22,U471,42.11
2022-11-28,U219,84.69
2022-11-28,U238,32.28
2022-11-28,U203,115.12
2022-11-28,U231,71.39
2022-11-28,U226,30.29
2022-11-28,U81,43.11
2022-11-28,U199,54.66
2022-11-28,U241,38.48
2022-11-28,U235,79.12
2022-11-28,U227,42.71
2022-11-28,U248,74.81
2022-11-28,U222,110.89
2022-11-28,U250,70.99
2022-11-28,U254,42.82
2022-11-28,U230,100.66
2022-11-28,U220,55.5
2022-11-28,U200,91.37
2022-11-28,U245,56.56
2023-08-11,U588,40.91
2023-08-11,U590,47.94
2023-08-11,U589,47.59
2024-04-23,U3418,18.99
2024-04-23,U2919,152.09
2024-04-23,U3870,32.35
2024-04-23,U765,58.53
2022-11-29,U256,65.65
2022-11-29,U152,74.83
2022-11-29,U255,63.61
2022-11-29,U262,59.1
2022-11-29,U258,82.51
2023-08-12,U587,96.48
2023-08-12,U337,39.84
2024-04-24,U2346,58.07
2024-04-24,U625,98.42
2024-04-24,U372,74.0
2024-04-24,U3890,30.02
2024-04-24,U2164,37.12
2022-11-30,U279,113.44
2022-11-30,U282,62.49
2022-11-30,U280,40.56
2022-11-30,U17,65.02
2022-11-30,U276,53.07
2023-08-13,U242,28.98
2023-08-13,U592,70.57
2023-08-13,U1,124.25
2023-08-13,U344,30.28
2024-04-25,U3896,68.48
2024-04-25,U2667,51.36
2024-04-25,U3596,3.15
2024-04-25,U3910,34.61
2024-04-25,U3302,31.5
2024-04-25,U3543,20.18
2024-04-25,U3931,18.18
2024-04-25,U1249,35.83
2024-04-25,U3917,32.53
2024-04-25,U3459,56.49
2024-04-25,U3086,30.2
2024-04-25,U3936,25.82
2024-04-25,U1394,77.49
2024-04-25,U1919,63.35
2022-12-01,U286,68.87
2022-12-01,U2,58.63
2022-12-01,U287,29.87
2022-12-01,U285,36.07
2022-12-01,U261,82.39
2022-12-01,U293,42.28
2022-12-01,U292,65.15
2023-08-14,U594,39.44
2023-08-14,U540,46.79
2023-08-14,U580,42.97
2024-04-26,U1686,73.97
2024-04-26,U2626,69.01
2024-04-26,U790,51.2
2024-04-26,U891,38.62
2024-04-26,U3950,54.9
2024-04-26,U1109,35.73
2024-04-26,U3788,35.1
2024-04-26,U2446,-4.0
2024-04-26,U2875,-4.0
2024-04-26,U3960,13.67
2024-04-26,U3334,32.3
2024-04-26,U3912,54.44
2024-04-26,U3965,30.27
2024-04-26,U2264,22.16
2024-04-26,U854,64.73
2024-04-26,U1324,55.9
2024-04-26,U3945,40.2
2022-12-02,U300,33.6
2022-12-02,U296,64.13
2022-12-02,U295,70.65
2022-12-02,U298,41.39
2022-12-02,U74,48.36
2022-12-02,U62,45.64
2022-12-02,U301,29.14
2022-12-02,U269,33.37
2023-08-15,U586,31.74
2024-04-27,U2568,38.13
2024-04-27,U743,131.47
2024-04-27,U3481,97.77
2024-04-27,U4008,32.66
2024-04-27,U2921,80.51
2024-04-27,U2634,41.46
2024-04-27,U3961,31.17
2024-04-27,U1194,126.2
2024-04-27,U1331,46.02
2024-04-27,U3323,38.87
2024-04-27,U4007,50.18
2024-04-27,U2236,43.18
2024-04-27,U3661,63.52
2024-04-27,U4005,36.53
2024-04-27,U924,52.08
2024-04-27,U3713,23.36
2024-04-27,U3251,27.84
2024-04-27,U3647,55.1
2024-04-27,U3662,23.89
2024-04-27,U1708,46.0
2024-04-27,U3858,14.01
2024-04-27,U3976,28.1
2024-04-27,U4006,52.55
2024-04-27,U1830,98.73
2024-04-27,U2160,17.51
2024-04-27,U3969,44.27
2022-12-03,U306,56.75
2022-12-03,U308,115.64
2022-12-03,U307,46.3
2022-12-03,U299,55.12
2024-04-28,U3165,46.93
2024-04-28,U3225,48.12
2024-04-28,U2873,69.36
2024-04-28,U1894,40.96
2024-04-28,U4046,2.1
2024-04-28,U4033,13.8
2024-04-28,U774,35.87
2024-04-28,U4051,22.67
2024-04-28,U3801,1.97
2024-04-28,U4054,59.51
2022-12-04,U106,128.97
2022-12-04,U313,37.2
2022-12-04,U69,32.9
2022-12-04,U312,41.75
2022-12-04,U316,33.79
2022-12-04,U51,38.47
2022-12-04,U314,32.32
2022-12-04,U311,30.83
2023-08-17,U372,70.0
2023-08-17,U529,57.87
2023-08-17,U174,42.87
2023-08-17,U590,76.79
2023-08-17,U489,62.08
2023-08-17,U471,71.2
2024-04-29,U2413,11.92
2024-04-29,U4092,21.4
2024-04-29,U1257,-4.0
2024-04-29,U4081,22.25
2024-04-29,U3782,34.0
2024-04-29,U1164,51.28
2024-04-29,U3021,38.02
2024-04-29,U4087,29.67
2024-04-29,U4088,43.14
2024-04-29,U3000,36.06
2024-04-29,U3931,33.17
2024-04-29,U4094,30.52
2024-04-29,U4072,42.62
2024-04-29,U4075,21.1
2022-12-05,U182,74.96
2022-12-05,U324,59.39
2023-08-18,U2,55.44
2023-08-18,U597,30.63
2023-08-18,U69,35.32
2024-04-30,U2432,73.52
2024-04-30,U471,18.08
2024-04-30,U3393,30.19
2022-12-06,U154,29.36
2023-08-19,U552,57.98
2023-08-19,U556,50.19
2024-05-01,U1338,19.1
2024-05-01,U3369,127.45
2024-05-01,U3830,45.04
2024-05-01,U1504,50.31
2024-05-01,U3604,68.95
2024-05-01,U3735,20.63
2024-05-01,U3788,34.92
2024-05-01,U489,67.89
2022-12-07,U329,30.23
2022-12-07,U257,42.86
2022-12-07,U301,35.32
2024-05-02,U244,32.6
2024-05-02,U2548,50.3
2024-05-02,U2667,43.11
2024-05-02,U4144,113.01
2024-05-02,U4137,13.78
2024-05-02,U3083,55.95
2024-05-02,U903,33.07
2024-05-02,U4142,35.16
2024-05-02,U12,43.76
2024-05-02,U687,52.56
2024-05-02,U2653,68.97
2024-05-02,U2346,45.07
2024-05-02,U1257,-4.0
2024-05-02,U1324,35.78
2022-12-08,U282,53.72
2022-12-08,U323,94.17
2022-12-08,U231,50.8
2023-08-21,U517,49.04
2023-08-21,U602,38.04
2023-08-21,U528,31.97
2023-08-21,U592,178.36
2023-08-21,U580,38.8
2023-08-21,U540,46.87
2024-05-03,U4121,78.34
2024-05-03,U1109,37.26
2024-05-03,U3975,1.86
2024-05-03,U3373,4.12
2024-05-03,U798,62.74
2024-05-03,U1163,26.36
2024-05-03,U2159,14.48
2024-05-03,U2446,9.2
2024-05-03,U439,145.47
2024-05-03,U3214,3.27
2024-05-03,U4166,36.1
2024-05-03,U609,5.11
2024-05-03,U1369,6.62
2024-05-03,U2861,44.67
2024-05-03,U4164,71.77
2024-05-03,U3333,2.69
2024-05-03,U2939,38.72
2024-05-03,U592,31.37
2022-12-09,U333,63.73
2022-12-09,U309,57.09
2022-12-09,U332,31.48
2022-12-09,U184,36.83
2022-12-09,U109,47.35
2022-12-09,U254,76.18
2022-12-09,U54,105.85
2022-12-09,U26,55.04
2024-05-04,U1257,-8.0
2024-05-04,U540,58.62
2024-05-04,U4171,33.67
2024-05-04,U3810,71.04
2024-05-04,U3010,21.4
2024-05-04,U790,108.59
2024-05-04,U1661,69.27
2024-05-04,U3806,23.65
2024-05-04,U2171,6.42
2024-05-04,U3554,32.49
2024-05-04,U4191,49.03
2022-12-10,U336,45.62
2022-12-10,U50,57.17
2022-12-10,U239,56.83
2022-12-10,U310,80.31
2024-05-05,U774,31.78
2024-05-05,U3021,53.78
2024-05-05,U4204,63.57
2024-05-05,U3819,55.63
2024-05-05,U4102,6.84
2024-05-05,U3225,35.52
2024-05-05,U4147,73.38
2024-05-05,U2568,34.88
2024-05-05,U4184,42.83
2024-05-05,U2962,38.73
2024-05-05,U3543,31.58
2024-05-05,U2873,60.8
2024-05-05,U4197,41.57
2024-05-05,U1867,122.8
2022-12-11,U282,56.38
2023-08-24,U489,95.23
2023-08-24,U556,35.42
2024-05-06,U4007,38.08
2024-05-06,U528,34.75
2024-05-06,U3789,7.0
2024-05-06,U3000,37.08
2024-05-06,U1221,63.54
2024-05-06,U854,61.12
2024-05-06,U845,32.01
2024-05-06,U3985,34.6
2024-05-06,U2346,31.54
2024-05-06,U2597,54.07
2024-05-06,U552,77.2
2024-05-06,U4165,43.01
2024-05-06,U4226,30.51
2024-05-06,U1319,41.54
2024-05-06,U664,15.61
2024-05-06,U3582,63.24
2022-12-12,U343,71.95
2022-12-12,U352,37.33
2022-12-12,U349,30.75
2022-12-12,U353,33.0
2022-12-12,U316,29.65
2022-12-12,U344,29.56
2022-12-12,U348,48.8
2022-12-12,U341,40.82
2022-12-12,U351,30.54
2022-12-12,U338,49.83
2024-05-07,U2603,32.87
2024-05-07,U4237,21.4
2024-05-07,U4031,25.97
2024-05-07,U3910,36.52
2024-05-07,U2218,33.88
2024-05-07,U3051,31.29
2022-12-13,U182,88.28
2022-12-13,U334,30.71
2022-12-13,U354,33.96
2022-12-13,U356,31.41
2022-12-13,U357,44.06
2022-12-13,U337,36.28
2023-08-26,U394,30.01
2023-08-26,U131,31.64
2023-08-26,U372,49.57
2023-08-26,U513,56.52
2024-05-08,U3842,12.32
2024-05-08,U4286,24.83
2024-05-08,U4274,30.41
2024-05-08,U372,81.24
2024-05-08,U4282,32.54
2024-05-08,U2615,30.38
2024-05-08,U625,52.87
2024-05-08,U2548,31.45
2024-05-08,U3788,42.28
2022-12-14,U329,30.63
2022-12-14,U152,54.93
2022-12-14,U359,120.0
2022-12-14,U358,32.35
2024-05-09,U4305,31.69
2024-05-09,U358,23.75
2024-05-09,U3083,62.3
2024-05-09,U2667,55.65
2024-05-09,U1735,23.02
2024-05-09,U4316,30.87
2024-05-09,U903,37.18
2024-05-09,U2236,26.54
2024-05-09,U4135,40.56
2024-05-09,U864,27.09
2024-05-09,U4304,35.15
2024-05-09,U2164,43.36
2024-05-09,U309,31.17
2024-05-09,U174,47.64
2024-05-09,U788,125.54
2024-05-09,U3107,67.76
2024-05-09,U4322,78.59
2022-12-15,U365,30.21
2022-12-15,U360,67.83
2022-12-15,U323,37.94
2022-12-15,U363,37.91
2022-12-15,U7,46.03
2023-08-28,U590,73.36
2023-08-28,U378,30.59
2023-08-28,U607,27.63
2023-08-28,U606,44.44
2024-05-10,U4344,59.14
2024-05-10,U609,11.31
2024-05-10,U3302,40.55
2024-05-10,U3459,40.56
2024-05-10,U3782,33.27
2024-05-10,U3334,59.39
2024-05-10,U1032,43.92
2024-05-10,U2482,53.05
2024-05-10,U3771,26.75
2024-05-10,U2502,39.89
2024-05-10,U3625,38.3
2024-05-10,U3479,17.62
2024-05-10,U3113,5.21
2024-05-10,U2967,43.63
2024-05-10,U4033,24.65
2024-05-10,U14,133.82
2024-05-10,U1257,-4.0
2022-12-16,U366,41.11
2022-12-16,U223,30.57
2022-12-16,U367,30.9
2022-12-16,U1,110.55
2022-12-16,U369,87.29
2022-12-16,U368,88.82
2022-12-16,U174,31.47
2024-05-11,U2626,40.72
2024-05-11,U1939,3.88
2024-05-11,U620,53.22
2024-05-11,U868,85.97
2024-05-11,U3819,31.44
2024-05-11,U4361,45.06
2022-12-17,U161,56.53
2022-12-17,U300,37.26
2022-12-17,U371,55.17
2022-12-17,U373,175.87
2024-05-12,U4029,30.09
2024-05-12,U3369,33.03
2024-05-12,U529,77.02
2024-05-12,U774,48.79
2024-05-12,U4390,38.46
2024-05-12,U3745,58.25
2024-05-12,U2671,6.55
2024-05-12,U6,38.5
2024-05-12,U545,23.9
2024-05-12,U540,57.64
2024-05-12,U1844,28.19
2024-05-12,U2873,89.15
2024-05-12,U2264,25.3
2024-05-12,U3968,30.85
2024-05-12,U3441,42.97
2024-05-12,U4196,24.04
2024-05-12,U3452,52.74
2022-12-18,U176,106.79
2022-12-18,U381,56.28
2022-12-18,U379,34.07
2022-12-18,U380,61.34
2022-12-18,U255,52.47
2022-12-18,U40,62.42
2022-12-18,U377,35.34
2022-12-18,U133,68.72
2023-08-31,U394,48.07
2023-08-31,U489,76.16
2023-08-31,U443,40.58
2023-08-31,U610,46.52
2024-05-13,U1221,70.55
2024-05-13,U4322,94.19
2024-05-13,U3458,0.6
2024-05-13,U3969,45.81
2024-05-13,U3813,76.77
2024-05-13,U3000,-2.5
2024-05-13,U798,29.68
2024-05-13,U4332,24.21
2024-05-13,U3003,42.5
2024-05-13,U2472,71.7
2024-05-13,U471,58.92
2024-05-13,U4073,3.0
2024-05-13,U3513,26.45
2024-05-13,U2350,32.68
2024-05-13,U2211,30.68
2022-12-19,U282,54.54
2022-12-19,U389,136.99
2022-12-19,U383,34.01
2022-12-19,U387,37.63
2022-12-19,U382,100.52
2022-12-19,U109,38.23
2022-12-19,U344,45.14
2022-12-19,U21,39.33
2022-12-19,U384,130.67
2022-12-19,U388,28.45
2022-12-19,U385,39.05
2023-09-01,U612,30.17
2023-09-01,U611,48.92
2023-09-01,U6,42.17
2023-09-01,U587,49.62
2024-05-14,U4031,34.81
2024-05-14,U3506,44.74
2024-05-14,U4432,20.61
2024-05-14,U4171,24.82
2024-05-14,U3521,32.83
2024-05-14,U3403,57.46
2024-05-14,U3811,7.0
2024-05-14,U2919,173.46
2024-05-14,U664,37.29
2022-12-20,U231,69.27
2022-12-20,U74,47.23
2022-12-20,U390,32.0
2022-12-20,U391,44.62
2022-12-20,U343,29.19
2023-09-02,U552,66.42
2023-09-02,U540,47.54
2023-09-02,U1,89.13
2023-09-02,U493,30.36
2024-05-15,U3245,34.86
2024-05-15,U467,49.47
2024-05-15,U4441,26.12
2024-05-15,U1536,35.15
2024-05-15,U4439,35.48
2024-05-15,U3954,7.0
2024-05-15,U4443,20.11
2024-05-15,U4447,31.1
2022-12-21,U12,48.22
2022-12-21,U69,29.13
2022-12-21,U393,41.02
2022-12-21,U131,34.51
2022-12-21,U392,114.51
2023-09-03,U439,113.16
2023-09-03,U59,54.05
2024-05-16,U2548,31.01
2024-05-16,U3653,66.26
2024-05-16,U4458,26.88
2024-05-16,U4454,46.55
2024-05-16,U2667,57.43
2024-05-16,U626,27.93
2024-05-16,U4350,31.97
2024-05-16,U2346,81.38
2024-05-16,U903,32.22
2024-05-16,U443,74.8
2024-05-16,U3759,41.37
2024-05-16,U3806,34.24
2024-05-16,U567,61.44
2024-05-16,U4445,31.03
2024-05-16,U4461,38.39
2022-12-22,U219,64.33
2022-12-22,U394,31.03
2022-12-22,U395,162.27
2022-12-22,U362,94.66
2022-12-22,U323,34.99
2023-09-04,U377,46.77
2023-09-04,U580,36.05
2024-05-17,U4464,21.71
2024-05-17,U4115,38.98
2024-05-17,U3648,105.29
2024-05-17,U1257,-8.0
2024-05-17,U4472,23.4
2024-05-17,U1919,83.74
2024-05-17,U3680,23.4
2024-05-17,U2432,54.07
2024-05-17,U3336,131.08
2024-05-17,U3910,37.47
2024-05-17,U3625,44.66
2024-05-17,U4141,24.82
2024-05-17,U4401,19.74
2022-12-23,U401,75.28
2022-12-23,U397,68.42
2022-12-23,U399,31.07
2022-12-23,U28,29.41
2022-12-23,U81,57.58
2022-12-23,U337,43.46
2022-12-23,U11,31.53
2022-12-23,U367,30.27
2022-12-23,U154,31.4
2022-12-23,U396,64.23
2022-12-23,U398,45.34
2022-12-23,U17,85.81
2022-12-23,U296,33.3
2024-05-18,U176,86.52
2024-05-18,U528,25.15
2024-05-18,U4397,118.38
2024-05-18,U790,83.68
2024-05-18,U4231,30.34
2024-05-18,U4072,43.24
2024-05-18,U4147,55.65
2024-05-18,U529,47.07
2024-05-18,U2873,63.3
2024-05-18,U4483,20.23
2024-05-18,U4020,24.43
2024-05-18,U3334,41.52
2024-05-18,U4470,33.61
2024-05-18,U4432,20.42
2024-05-18,U1867,46.37
2022-12-24,U254,71.62
2022-12-24,U6,35.96
2022-12-24,U295,88.51
2022-12-24,U304,37.42
2022-12-24,U404,52.8
2022-12-24,U282,54.1
2022-12-24,U405,35.69
2022-12-24,U245,61.5
2022-12-24,U66,31.17
2022-12-24,U285,41.85
2024-05-19,U4332,27.74
2024-05-19,U4274,42.66
2024-05-19,U4448,16.9
2024-05-19,U4471,12.19
2024-05-19,U2446,-4.0
2024-05-19,U2568,33.72
2024-05-19,U3782,38.44
2024-05-19,U1257,-8.0
2024-05-19,U471,84.46
2024-05-19,U1194,109.45
2024-05-19,U4121,24.13
2024-05-19,U3582,57.31
2024-05-19,U1221,64.77
2024-05-19,U4484,30.05
2022-12-25,U333,49.14
2022-12-25,U406,42.6
2022-12-25,U239,33.66
2023-09-07,U590,64.32
2023-09-07,U489,67.17
2023-09-07,U620,50.05
2024-05-20,U931,40.72
2024-05-20,U2238,31.26
2024-05-20,U552,91.58
2024-05-20,U540,65.51
2024-05-20,U4073,40.06
2024-05-20,U4286,23.08
2024-05-20,U3813,7.0
2024-05-20,U3811,37.81
2022-12-26,U410,35.0
2022-12-26,U282,61.91
2022-12-26,U11,32.87
2022-12-26,U25,53.2
2022-12-26,U1,37.92
2022-12-26,U384,80.25
2023-09-08,U607,34.91
2023-09-08,U621,39.9
2023-09-08,U174,30.39
2023-09-08,U421,41.35
2024-05-21,U3954,-2.5
2024-05-21,U1002,57.37
2022-12-27,U329,33.93
2023-09-09,U622,28.0
2024-05-22,U2548,41.34
2024-05-22,U3604,65.68
2024-05-22,U1163,30.45
2024-05-22,U3788,43.04
2024-05-22,U4512,41.74
2022-12-28,U388,32.47
2022-12-28,U414,50.51
2022-12-28,U69,32.3
2022-12-28,U171,72.98
2023-09-10,U584,52.37
2023-09-10,U529,168.58
2023-09-10,U296,101.12
2023-09-10,U528,51.06
2024-05-23,U2181,70.85
2024-05-23,U227,34.48
2024-05-23,U625,77.05
2024-05-23,U903,30.38
2024-05-23,U4517,22.15
2024-05-23,U3903,75.27
2024-05-23,U1018,41.33
2024-05-23,U1518,37.54
2024-05-23,U2434,31.32
2024-05-23,U3575,55.98
2022-12-29,U282,48.87
2022-12-29,U417,31.2
2022-12-29,U362,123.96
2022-12-29,U309,48.64
2022-12-29,U360,77.96
2022-12-29,U323,53.29
2023-09-11,U337,38.22
2023-09-11,U625,134.57
2023-09-11,U553,58.38
2023-09-11,U580,33.87
2024-05-24,U3782,32.39
2024-05-24,U1262,7.85
2024-05-24,U4448,21.4
2024-05-24,U2667,59.73
2024-05-24,U3334,52.65
2024-05-24,U3950,49.47
2024-05-24,U1319,35.32
2024-05-24,U4435,43.2
2024-05-24,U545,26.11
2024-05-24,U2490,48.73
2024-05-24,U2264,24.06
2024-05-24,U1109,47.07
2024-05-24,U796,40.76
2022-12-30,U405,41.13
2022-12-30,U362,73.35
2022-12-30,U418,54.97
2024-05-25,U3759,38.73
2024-05-25,U4166,36.39
2024-05-25,U4514,60.92
2024-05-25,U2615,42.04
2024-05-25,U4390,34.8
2024-05-25,U924,72.4
2024-05-25,U4521,31.2
2024-05-25,U3761,122.74
2024-05-25,U4359,60.76
2024-05-25,U2348,37.6
2024-05-25,U3817,7.0
2024-05-25,U1221,54.2
2024-05-25,U372,64.8
2024-05-25,U957,63.01
2024-05-25,U4087,25.2
2024-05-25,U2690,4.14
2024-05-25,U4484,23.22
2022-12-31,U26,91.96
2022-12-31,U423,71.42
2022-12-31,U428,66.38
2022-12-31,U169,36.42
2022-12-31,U392,83.45
2022-12-31,U424,40.16
2022-12-31,U430,40.33
2022-12-31,U245,51.81
2022-12-31,U254,75.0
2022-12-31,U227,34.18
2022-12-31,U429,45.29
2023-09-13,U54,164.35
2024-05-26,U1257,-4.0
2024-05-26,U2148,88.65
2024-05-26,U3814,7.0
2024-05-26,U3756,7.0
2024-05-26,U4332,32.08
2024-05-26,U2939,40.14
2024-05-26,U471,34.03
2024-05-26,U3666,15.56
2024-05-26,U4231,40.36
2023-01-01,U432,46.06
2023-01-01,U62,51.42
2023-01-01,U435,29.2
2023-01-01,U2,68.76
2023-01-01,U433,52.85
2023-09-14,U489,87.83
2024-05-27,U1841,39.73
2024-05-27,U1329,21.96
2024-05-27,U2962,35.01
2024-05-27,U4130,24.86
2024-05-27,U540,41.34
2024-05-27,U3000,-2.5
2024-05-27,U2432,56.49
2023-01-02,U312,35.94
2023-01-02,U378,36.28
2023-01-02,U388,32.88
2023-01-02,U441,30.27
2023-01-02,U440,47.99
2023-01-02,U439,141.64
2023-01-02,U316,28.13
2023-01-02,U438,45.49
2023-09-15,U630,53.85
2023-09-15,U627,43.43
2023-09-15,U309,30.49
2023-09-15,U556,54.29
2023-09-15,U608,62.09
2023-09-15,U552,100.76
2024-05-28,U4322,107.64
2024-05-28,U3336,158.68
2023-01-03,U399,34.03
2023-09-16,U432,62.08
2023-09-16,U634,30.58
2023-09-16,U632,31.76
2023-09-16,U633,98.72
2023-09-16,U590,51.75
2024-05-29,U3723,64.95
2024-05-29,U545,35.2
2023-01-04,U296,42.39
2023-01-04,U154,31.73
2023-01-04,U50,48.67
2023-09-17,U471,43.34
2023-09-17,U540,31.24
2023-09-17,U587,48.26
2023-09-17,U514,49.95
2024-05-30,U3334,50.46
2024-05-30,U2164,30.49
2024-05-30,U2667,43.2
2024-05-30,U2273,48.8
2024-05-30,U2181,44.7
2023-01-05,U372,75.84
2023-01-05,U421,55.34
2023-01-05,U329,32.46
2023-01-05,U323,32.98
2023-01-05,U1,61.32
2023-01-05,U444,37.49
2023-01-05,U443,90.96
2023-01-05,U362,138.89
2023-09-18,U580,30.48
2023-09-18,U394,26.85
2023-09-18,U639,56.13
2024-05-31,U3369,39.78
2024-05-31,U3582,69.79
2024-05-31,U4548,22.29
2024-05-31,U4454,37.27
2024-05-31,U3245,20.98
2024-05-31,U1262,11.37
2024-05-31,U3521,34.74
2024-05-31,U4171,38.66
2024-05-31,U2603,0.62
2023-01-06,U287,32.64
2023-01-06,U190,32.72
2023-01-06,U405,44.89
2023-01-06,U377,29.05
2023-01-06,U403,122.33
2023-01-06,U282,57.42
2023-01-06,U23,67.44
2024-06-01,U774,62.21
2024-06-01,U1221,91.84
2024-06-01,U4550,85.19
2023-01-07,U367,28.57
2023-01-07,U152,67.52
2023-01-07,U384,86.44
2023-09-20,U641,30.26
2024-06-02,U3806,52.29
2024-06-02,U4470,31.53
2024-06-02,U3985,56.39
2024-06-02,U3225,63.15
2024-06-02,U4555,51.39
2024-06-02,U2615,30.59
2024-06-02,U3554,37.23
2024-06-02,U3788,37.87
2024-06-02,U4557,35.94
2023-01-08,U17,61.56
2023-01-08,U69,34.03
2023-01-08,U449,64.93
2023-09-21,U443,56.92
2023-09-21,U643,37.05
2024-06-03,U1940,87.47
2024-06-03,U4147,31.46
2024-06-03,U891,31.47
2024-06-03,U2909,14.76
2024-06-03,U1194,102.43
2024-06-03,U4560,40.27
2024-06-03,U796,30.3
2024-06-03,U3000,26.28
2023-01-09,U344,54.46
2023-09-22,U396,98.75
2023-09-22,U609,34.36
2024-06-04,U2914,14.81
2024-06-04,U3983,0.53
2024-06-04,U3577,52.91
2023-01-10,U231,49.49
2023-01-10,U296,36.17
2023-09-23,U590,59.96
2023-09-23,U597,32.8
2023-09-23,U471,98.43
2024-06-05,U4445,31.74
2023-01-11,U254,75.78
2024-06-06,U2667,47.4
2023-01-12,U453,29.02
2023-01-12,U304,45.58
2023-01-12,U309,32.41
2023-01-12,U323,40.83
2023-01-12,U362,43.6
2023-01-12,U171,87.72
2023-01-12,U174,34.31
2023-01-12,U435,33.26
2023-09-25,U372,55.52
2023-09-25,U647,64.35
2023-09-25,U449,55.32
2023-09-25,U612,30.43
2023-09-25,U500,40.85
2023-09-25,U405,32.63
2024-06-07,U3596,10.62
2024-06-07,U2346,102.27
2024-06-07,U4484,34.32
2024-06-07,U4492,8.01
2024-06-07,U854,38.1
2024-06-07,U3575,37.14
2024-06-07,U4565,23.84
2024-06-07,U4464,24.47
2023-01-13,U282,59.09
2023-01-13,U457,33.45
2023-01-13,U454,67.11
2023-01-13,U336,37.43
2023-01-13,U223,30.94
2023-01-13,U455,30.47
2023-01-13,U6,33.62
2023-01-13,U403,126.82
2023-01-13,U295,42.93
2023-01-13,U452,49.98
2023-09-26,U540,41.25
2024-06-08,U3536,7.0
2024-06-08,U4344,44.77
2024-06-08,U3219,13.25
2024-06-08,U4226,24.15
2024-06-08,U2548,30.87
2024-06-08,U3334,49.11
2024-06-08,U2164,39.71
2024-06-08,U1221,61.12
2024-01-23,U1262,-6.0
2024-02-02,U1257,-6.0
2024-02-09,U1257,-6.0
2024-02-19,U1262,-6.0
2024-02-20,U1262,-6.0
2024-02-23,U1262,-6.0
2024-03-05,U1257,-6.0
2024-03-11,U1257,-6.0
2024-03-12,U1257,-6.0
2024-03-19,U1262,-6.0
2024-04-01,U2565,-6.0
